Participant_ID,Country,Age,Gender,Position_Level,Tenure_Years,Education,Industry,Org_Size_Category,Org_Size_Numeric,TC_Score,CMC_Score,EA_Score,ALO_Score,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,CMC1,CMC2,CMC3,CMC4,CMC5,CMC6,CMC7,CMC8,EA1,EA2,EA3,EA4,EA5,EA6,EA7,EA8,ALO1,ALO2,ALO3,ALO4,ALO5,ALO6,ALO7,ALO8,OI_Score,SA_Score,OL_Score,Overall_Success,OI1,OI2,OI3,OI4,SA1,SA2,SA3,SA4,OL1,OL2,OL3,OL4,PD_Score,UA_Score,Collectivism_Score,LTO_Score,PD1,PD2,PD3,UA1,UA2,UA3,IC1,IC2,IC3,LTO1,LTO2,LTO3,Survey_Date
JP_QUANT_205,Japan,33,Male,Department Head,9.0,Master,Manufacturing,Small (< 100),46,4.0,2.625,5.75,2.25,4.0,5.0,5.0,3.0,4.0,3.0,4.0,4.0,3.0,1.0,2.0,3.0,4.0,2.0,4.0,2.0,7.0,7.0,5.0,6.0,5.0,5.0,6.0,5.0,3.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,4.5,4.0,4.75,4.42,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,7.0,5.0,5.33,5.0,5.0,5.0,7.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0,6.0,2025-11-15
JP_QUANT_206,Japan,37,Female,Team Leader,10.8,Bachelor,Retail,Medium (100-500),442,5.5,4.375,4.25,4.0,6.0,6.0,6.0,4.0,6.0,5.0,5.0,6.0,4.0,5.0,5.0,5.0,4.0,3.0,4.0,5.0,4.0,5.0,3.0,6.0,4.0,3.0,5.0,4.0,5.0,5.0,1.0,4.0,4.0,3.0,5.0,5.0,5.25,4.75,6.0,5.33,5.0,5.0,6.0,5.0,4.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,5.33,6.67,4.67,4.0,4.0,6.0,6.0,7.0,6.0,7.0,4.0,5.0,5.0,4.0,4.0,4.0,2025-09-03
JP_QUANT_207,Japan,49,Male,Department Head,6.2,Master,Other,Small (< 100),74,4.75,3.25,3.125,4.25,5.0,6.0,4.0,6.0,4.0,4.0,4.0,5.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,6.0,3.0,5.0,4.0,4.0,4.0,5.5,5.5,6.0,5.67,6.0,5.0,6.0,5.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,4.33,6.67,7.0,6.0,4.0,4.0,5.0,7.0,7.0,6.0,7.0,7.0,7.0,5.0,7.0,6.0,2025-11-10
JP_QUANT_208,Japan,49,Male,Department Head,8.2,Bachelor,Manufacturing,Medium (100-500),168,3.125,4.0,3.75,3.125,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,5.0,5.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.5,5.0,4.5,4.0,4.0,4.0,4.0,4.0,4.0,6.0,4.0,5.0,5.0,5.0,5.0,4.33,5.0,6.67,7.0,4.0,5.0,4.0,5.0,5.0,5.0,6.0,7.0,7.0,7.0,7.0,7.0,2025-12-29
JP_QUANT_209,Japan,49,Female,Team Leader,2.0,Master,Manufacturing,Large (> 500),1939,5.25,3.75,3.125,4.875,5.0,5.0,7.0,4.0,5.0,5.0,5.0,6.0,3.0,4.0,3.0,5.0,4.0,3.0,5.0,3.0,3.0,2.0,4.0,4.0,2.0,3.0,4.0,3.0,4.0,6.0,4.0,6.0,6.0,5.0,4.0,4.0,5.75,5.0,6.0,5.58,5.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,2.67,5.33,5.0,5.67,3.0,2.0,3.0,5.0,5.0,6.0,5.0,4.0,6.0,7.0,5.0,5.0,2025-12-08
JP_QUANT_210,Japan,65,Female,Department Head,12.7,Bachelor,Financial Services,Medium (100-500),186,3.875,3.75,4.25,2.75,3.0,3.0,5.0,3.0,4.0,3.0,5.0,5.0,3.0,3.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,5.0,3.0,5.0,5.0,4.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,5.0,4.5,5.25,4.92,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,3.67,6.33,5.33,6.67,4.0,4.0,3.0,6.0,6.0,7.0,6.0,5.0,5.0,6.0,7.0,7.0,2025-09-25
JP_QUANT_211,Japan,49,Male,Team Leader,14.5,Bachelor,Other,Large (> 500),600,4.875,3.625,3.5,3.625,6.0,6.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,2.0,2.0,5.0,5.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,5.25,4.75,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,6.0,5.0,5.0,5.0,5.0,6.67,6.33,7.0,5.0,5.0,5.0,7.0,7.0,6.0,7.0,6.0,6.0,7.0,7.0,7.0,2025-12-22
JP_QUANT_212,Japan,54,Male,Team Leader,2.0,PhD,Financial Services,Large (> 500),1531,3.625,2.375,3.25,3.25,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,5.0,4.0,4.0,4.75,4.25,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.67,6.33,6.0,7.0,6.0,6.0,5.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,2025-09-15
JP_QUANT_213,Japan,52,Male,Senior Executive,6.8,Master,Retail,Large (> 500),1344,3.125,4.25,4.375,3.625,3.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,5.25,5.0,5.0,5.08,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.67,6.67,4.67,4.0,4.0,4.0,5.0,6.0,6.0,6.0,7.0,7.0,5.0,5.0,4.0,2025-11-22
VN_QUANT_001,Vietnam,40,Male,Department Head,10.2,Master,Technology,Medium (100-500),407,4.5,5.5,4.125,4.75,4.0,5.0,4.0,4.0,4.0,4.0,5.0,6.0,4.0,6.0,7.0,5.0,6.0,5.0,5.0,6.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,6.5,6.5,6.75,6.58,7.0,6.0,7.0,6.0,7.0,7.0,6.0,6.0,7.0,6.0,7.0,7.0,4.33,3.33,5.33,7.0,5.0,4.0,4.0,3.0,3.0,4.0,5.0,5.0,6.0,7.0,7.0,7.0,2025-12-16
VN_QUANT_002,Vietnam,47,Female,Department Head,9.1,Master,Financial Services,Large (> 500),1589,3.875,3.875,4.5,3.75,4.0,4.0,3.0,3.0,5.0,5.0,3.0,4.0,4.0,4.0,5.0,3.0,2.0,6.0,4.0,3.0,3.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,3.0,3.0,3.0,5.0,3.0,4.0,6.5,5.75,6.25,6.17,7.0,6.0,7.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,7.0,6.0,2.0,6.33,3.33,6.0,6.0,6.0,2.0,2.0,2.0,6.0,7.0,6.0,4.0,3.0,3.0,2025-10-01
VN_QUANT_003,Vietnam,33,Male,Senior Executive,10.1,Bachelor,Retail,Large (> 500),1603,2.875,3.375,4.625,3.625,3.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,6.0,3.0,3.0,5.0,3.0,4.0,4.0,3.0,4.0,5.0,5.25,5.75,5.33,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,6.33,6.0,7.0,4.0,7.0,6.0,6.0,5.0,6.0,7.0,7.0,7.0,7.0,4.0,4.0,4.0,2025-09-08
VN_QUANT_004,Vietnam,40,Female,Department Head,4.9,Master,Manufacturing,Medium (100-500),239,4.0,4.625,2.75,4.125,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,4.0,4.0,5.0,4.0,5.0,6.0,4.0,2.0,3.0,3.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,5.0,3.0,5.0,5.0,3.0,4.0,6.25,5.75,6.75,6.25,6.0,7.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,6.67,7.0,4.33,5.0,7.0,7.0,6.0,7.0,7.0,7.0,4.0,5.0,4.0,5.0,5.0,5.0,2025-09-30
VN_QUANT_005,Vietnam,34,Male,Senior Executive,5.8,Bachelor,Retail,Medium (100-500),499,4.125,5.25,3.25,4.5,4.0,3.0,5.0,4.0,4.0,5.0,4.0,4.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,2.0,4.0,5.0,3.0,5.0,4.0,5.0,4.0,5.0,5.0,6.5,5.25,7.0,6.25,7.0,7.0,6.0,6.0,5.0,5.0,5.0,6.0,7.0,7.0,7.0,7.0,3.33,3.67,6.33,5.0,3.0,4.0,3.0,4.0,4.0,3.0,7.0,6.0,6.0,5.0,5.0,5.0,2025-12-07
VN_QUANT_006,Vietnam,28,Female,Team Leader,2.0,Master,Manufacturing,Medium (100-500),229,3.625,4.5,4.0,4.625,3.0,6.0,4.0,3.0,2.0,4.0,2.0,5.0,5.0,3.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,6.0,5.0,4.0,4.0,6.0,4.0,5.0,5.75,5.5,6.75,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,7.0,7.0,6.0,7.0,6.0,4.33,4.67,5.67,6.0,6.0,6.0,4.0,4.0,5.0,5.0,5.0,4.0,6.0,5.0,6.0,2025-12-06
VN_QUANT_007,Vietnam,50,Male,Department Head,6.0,Master,Financial Services,Large (> 500),1484,3.0,3.125,2.875,4.0,3.0,2.0,4.0,2.0,3.0,3.0,2.0,5.0,4.0,4.0,3.0,2.0,1.0,3.0,4.0,4.0,1.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.75,4.58,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,6.67,6.0,5.33,6.33,6.0,7.0,7.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,7.0,6.0,2025-09-01
VN_QUANT_008,Vietnam,36,Male,Senior Executive,2.0,Bachelor,Manufacturing,Large (> 500),1265,2.875,5.625,2.25,3.0,2.0,4.0,3.0,3.0,2.0,5.0,2.0,2.0,6.0,4.0,5.0,5.0,5.0,7.0,7.0,6.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,2.0,4.0,3.0,5.75,5.25,6.25,5.75,6.0,6.0,5.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,7.0,7.0,2.67,6.33,5.33,7.0,7.0,7.0,2.0,3.0,3.0,6.0,6.0,7.0,5.0,5.0,6.0,2025-09-16
VN_QUANT_009,Vietnam,32,Male,Team Leader,3.6,Bachelor,Other,Medium (100-500),419,4.75,4.75,4.375,4.625,4.0,5.0,3.0,5.0,5.0,6.0,4.0,6.0,5.0,6.0,5.0,5.0,3.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,6.0,6.0,4.0,3.0,5.5,6.0,6.75,6.08,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,7.0,7.0,5.33,4.33,6.0,7.0,7.0,7.0,5.0,6.0,5.0,4.0,5.0,4.0,5.0,7.0,6.0,2025-12-23
VN_QUANT_010,Vietnam,35,Male,Team Leader,4.8,Master,Retail,Medium (100-500),128,4.0,3.875,4.25,2.875,5.0,3.0,4.0,5.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0,5.0,3.0,4.0,4.0,2.0,2.0,3.0,3.0,2.0,6.0,5.0,6.5,5.83,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,7.0,6.0,7.0,6.0,3.0,4.67,5.67,3.67,3.0,3.0,3.0,4.0,5.0,5.0,5.0,6.0,6.0,4.0,3.0,4.0,2025-09-11
VN_QUANT_011,Vietnam,53,Male,Department Head,2.0,Master,Healthcare,Medium (100-500),301,4.125,4.0,5.125,4.25,3.0,4.0,5.0,4.0,3.0,5.0,4.0,5.0,4.0,5.0,3.0,4.0,3.0,4.0,5.0,4.0,5.0,5.0,7.0,5.0,5.0,6.0,5.0,3.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,5.0,6.0,6.5,5.5,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,5.0,5.0,6.0,6.0,5.0,3.67,5.0,6.33,6.0,5.0,4.0,3.0,4.0,4.0,6.0,4.0,5.0,7.0,6.0,6.0,2025-09-27
VN_QUANT_012,Vietnam,49,Male,Senior Executive,2.0,Bachelor,Manufacturing,Large (> 500),1760,3.75,5.0,4.25,4.25,4.0,3.0,5.0,3.0,4.0,4.0,3.0,4.0,5.0,6.0,4.0,5.0,4.0,6.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,4.0,5.0,7.0,5.25,6.75,6.33,7.0,7.0,7.0,7.0,6.0,5.0,5.0,5.0,7.0,7.0,6.0,7.0,4.33,3.33,6.0,6.0,5.0,4.0,4.0,3.0,4.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,2025-11-25
VN_QUANT_013,Vietnam,37,Female,Team Leader,2.0,Bachelor,Retail,Small (< 100),60,4.75,3.5,5.125,5.0,5.0,4.0,4.0,5.0,5.0,6.0,4.0,5.0,3.0,2.0,5.0,3.0,3.0,4.0,3.0,5.0,6.0,5.0,5.0,5.0,4.0,5.0,5.0,6.0,5.0,6.0,6.0,5.0,5.0,5.0,4.0,4.0,7.0,6.5,6.75,6.75,7.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,7.0,7.0,6.0,7.0,3.33,2.33,6.67,5.0,3.0,3.0,4.0,2.0,2.0,3.0,7.0,6.0,7.0,5.0,5.0,5.0,2025-10-10
VN_QUANT_014,Vietnam,45,Female,Department Head,11.4,PhD,Financial Services,Large (> 500),1862,2.625,2.75,1.625,3.375,2.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,4.0,3.0,5.0,4.0,3.0,5.0,3.0,4.5,4.17,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,6.0,5.33,4.0,7.0,6.0,6.0,6.0,5.0,5.0,6.0,4.0,4.0,4.0,7.0,7.0,7.0,2025-11-22
VN_QUANT_015,Vietnam,31,Female,Team Leader,6.1,Bachelor,Financial Services,Medium (100-500),498,4.0,4.0,4.25,4.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,5.0,6.0,5.0,5.0,4.0,4.0,3.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,6.0,5.25,5.0,5.75,5.33,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,5.67,2.0,5.0,5.33,6.0,5.0,6.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,6.0,2025-10-14
VN_QUANT_016,Vietnam,43,Female,Department Head,11.6,Bachelor,Healthcare,Small (< 100),84,5.375,4.25,4.875,4.25,5.0,5.0,5.0,5.0,7.0,6.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,4.0,5.0,3.0,6.0,4.0,5.0,5.0,5.0,6.0,4.0,4.0,5.0,5.0,4.0,2.0,4.0,6.0,4.0,4.0,6.0,5.5,6.5,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,7.0,7.0,6.0,6.0,5.0,4.67,6.0,5.67,5.0,4.0,6.0,4.0,5.0,5.0,7.0,6.0,5.0,5.0,6.0,6.0,2025-11-09
VN_QUANT_017,Vietnam,36,Female,Senior Executive,4.7,Master,Other,Small (< 100),62,3.375,3.625,4.25,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,5.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,3.0,4.0,5.75,5.75,6.75,6.08,6.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,7.0,6.0,7.0,7.0,4.33,2.0,6.0,5.33,4.0,5.0,4.0,2.0,2.0,2.0,6.0,7.0,5.0,5.0,6.0,5.0,2025-12-29
VN_QUANT_018,Vietnam,42,Male,Team Leader,4.8,Master,Financial Services,Large (> 500),1775,4.125,4.5,5.5,4.0,5.0,4.0,4.0,3.0,4.0,5.0,3.0,5.0,5.0,5.0,4.0,5.0,3.0,4.0,6.0,4.0,6.0,5.0,4.0,6.0,7.0,5.0,6.0,5.0,5.0,5.0,3.0,3.0,4.0,4.0,3.0,5.0,6.25,6.0,7.0,6.42,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,5.67,6.67,4.0,7.0,7.0,7.0,6.0,5.0,6.0,6.0,7.0,7.0,5.0,3.0,4.0,2025-10-27
VN_QUANT_019,Vietnam,28,Female,Team Leader,4.7,Bachelor,Other,Large (> 500),1476,2.75,3.375,2.875,4.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,2.0,2.0,4.0,3.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,4.75,4.0,5.5,4.75,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,6.0,6.0,7.0,3.33,4.33,4.33,7.0,7.0,7.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,5.0,4.0,2025-10-18
VN_QUANT_020,Vietnam,34,Female,Department Head,2.0,Bachelor,Technology,Small (< 100),81,2.875,3.5,3.375,4.375,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,6.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,3.0,5.0,4.75,4.0,5.5,4.75,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,6.0,5.0,5.0,6.0,4.67,5.33,5.67,5.0,5.0,5.0,4.0,6.0,5.0,5.0,5.0,6.0,6.0,5.0,4.0,6.0,2025-10-10
VN_QUANT_021,Vietnam,40,Male,Department Head,8.5,Bachelor,Other,Medium (100-500),199,5.25,4.0,3.125,4.125,5.0,4.0,6.0,5.0,6.0,5.0,6.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,1.0,3.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,6.0,4.0,4.0,6.0,5.5,6.75,6.08,6.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0,7.0,7.0,7.0,5.33,4.0,5.33,6.33,5.0,6.0,5.0,5.0,3.0,4.0,5.0,6.0,5.0,7.0,6.0,6.0,2025-10-09
VN_QUANT_022,Vietnam,40,Female,Team Leader,6.0,Master,Retail,Small (< 100),49,3.625,3.625,4.0,4.375,4.0,3.0,5.0,3.0,4.0,3.0,2.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,6.0,4.0,5.5,5.0,5.75,5.42,6.0,6.0,5.0,5.0,5.0,6.0,5.0,4.0,5.0,6.0,6.0,6.0,5.67,3.67,6.67,5.0,6.0,6.0,5.0,3.0,5.0,3.0,6.0,7.0,7.0,5.0,5.0,5.0,2025-11-23
VN_QUANT_023,Vietnam,28,Male,Department Head,6.0,Bachelor,Other,Large (> 500),921,3.375,4.0,4.0,3.875,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,5.0,5.0,3.0,4.0,3.0,3.0,4.0,4.0,6.25,5.25,6.25,5.92,6.0,7.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,7.0,6.0,6.0,2.33,6.0,5.33,7.0,6.0,5.0,2.0,3.0,2.0,6.0,6.0,6.0,5.0,6.0,5.0,2025-09-03
VN_QUANT_024,Vietnam,32,Female,Senior Executive,2.0,Master,Healthcare,Large (> 500),1142,4.875,3.625,3.625,4.0,5.0,5.0,5.0,7.0,5.0,4.0,3.0,5.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,5.0,3.0,5.0,4.0,5.5,5.25,6.0,5.58,5.0,6.0,5.0,6.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,5.33,5.67,5.0,5.33,5.0,6.0,5.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,5.0,2025-10-25
VN_QUANT_025,Vietnam,42,Female,Team Leader,6.3,PhD,Manufacturing,Medium (100-500),281,3.125,3.875,4.125,3.75,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,4.0,3.0,4.0,4.0,3.0,5.0,4.5,5.5,5.0,6.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,6.0,5.0,5.0,6.0,4.67,4.0,6.67,4.33,5.0,4.0,5.0,3.0,4.0,5.0,6.0,7.0,7.0,5.0,4.0,4.0,2025-09-01
VN_QUANT_026,Vietnam,41,Female,Team Leader,4.6,Master,Financial Services,Small (< 100),95,3.75,3.75,3.25,3.75,3.0,5.0,4.0,3.0,3.0,3.0,5.0,4.0,3.0,5.0,2.0,4.0,5.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,5.5,4.25,5.5,5.08,6.0,5.0,5.0,6.0,4.0,4.0,5.0,4.0,5.0,6.0,5.0,6.0,3.33,4.67,5.0,4.33,4.0,4.0,2.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,2025-09-23
VN_QUANT_027,Vietnam,44,Male,Department Head,6.9,Master,Financial Services,Large (> 500),517,3.5,3.75,3.25,4.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,5.0,2.0,3.0,4.0,3.0,4.0,4.0,5.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,5.0,3.0,6.0,3.0,3.0,4.0,5.0,6.5,5.5,5.25,5.75,6.0,7.0,6.0,7.0,5.0,6.0,5.0,6.0,5.0,5.0,5.0,6.0,7.0,3.33,5.33,5.0,7.0,7.0,7.0,3.0,3.0,4.0,5.0,5.0,6.0,5.0,5.0,5.0,2025-12-11
VN_QUANT_028,Vietnam,40,Male,Department Head,6.1,Master,Retail,Large (> 500),970,4.25,4.75,3.875,4.75,3.0,5.0,4.0,6.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,3.0,5.0,4.0,3.0,4.0,3.0,5.0,5.0,5.0,5.0,6.0,4.0,4.0,4.0,6.75,5.5,6.25,6.17,6.0,7.0,7.0,7.0,6.0,5.0,5.0,6.0,6.0,6.0,7.0,6.0,4.0,3.67,6.67,4.33,4.0,4.0,4.0,4.0,3.0,4.0,6.0,7.0,7.0,5.0,4.0,4.0,2025-11-06
VN_QUANT_029,Vietnam,31,Female,Team Leader,4.4,Master,Technology,Small (< 100),36,4.625,4.0,4.375,4.125,5.0,4.0,5.0,4.0,3.0,6.0,5.0,5.0,5.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,6.0,4.25,5.25,5.17,6.0,6.0,6.0,6.0,5.0,4.0,4.0,4.0,5.0,6.0,5.0,5.0,6.67,4.0,5.33,4.67,7.0,6.0,7.0,4.0,4.0,4.0,6.0,6.0,4.0,5.0,4.0,5.0,2025-11-01
VN_QUANT_030,Vietnam,36,Male,Department Head,8.7,Master,Technology,Medium (100-500),479,2.875,4.75,2.75,4.5,2.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,5.0,4.0,6.0,4.0,5.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.5,4.0,5.0,4.5,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.67,2.0,5.33,6.33,4.0,5.0,5.0,2.0,2.0,2.0,6.0,5.0,5.0,6.0,6.0,7.0,2025-12-24
VN_QUANT_031,Vietnam,43,Male,Senior Executive,10.6,Master,Technology,Large (> 500),1007,2.875,4.0,3.75,4.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,5.0,3.0,4.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,6.75,5.5,6.5,6.25,6.0,7.0,7.0,7.0,5.0,5.0,6.0,6.0,6.0,7.0,7.0,6.0,6.33,3.0,6.67,6.67,6.0,6.0,7.0,3.0,3.0,3.0,7.0,6.0,7.0,6.0,7.0,7.0,2025-10-04
VN_QUANT_032,Vietnam,31,Female,Team Leader,4.7,Bachelor,Financial Services,Medium (100-500),213,4.0,5.0,4.875,4.375,5.0,3.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,7.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,6.25,6.0,6.25,6.17,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,3.0,5.67,5.0,4.0,3.0,3.0,3.0,6.0,5.0,6.0,5.0,5.0,5.0,4.0,4.0,4.0,2025-09-17
